 ,Area,Mean,Min,Max,X,Y
1,0,88,88,88,4208.000,2264.000
2,0,49,49,49,3799.500,2335.500
3,0,57,57,57,4079.500,2487.500
4,0,79,79,79,4247.500,2743.500
5,0,76,76,76,4671.500,2591.500
6,0,43,43,43,4399.500,2447.500
7,0,66,66,66,4855.500,2263.500
8,0,98,98,98,5167.500,2207.500
9,0,83,83,83,5207.500,2623.500
