 ,Area,Mean,Min,Max,X,Y
1,0,173,173,173,2768.000,3240.000
2,0,148,148,148,3535.500,2751.500
3,0,168,168,168,3719.500,3335.500
4,0,115,115,115,4343.500,3031.500
5,0,86,86,86,4191.500,2759.500
6,0,121,121,121,4871.500,2719.500
